agent_nr,rate,noise,Self,Other,trial,strategy
44,0.65,0.2,0,1,82,LSWS2
44,0.65,0.2,1,1,83,LSWS2
44,0.65,0.2,1,0,84,LSWS2
44,0.65,0.2,1,1,85,LSWS2
44,0.65,0.2,1,1,86,LSWS2
44,0.65,0.2,0,1,87,LSWS2
44,0.65,0.2,0,1,88,LSWS2
44,0.65,0.2,1,0,89,LSWS2
44,0.65,0.2,1,0,90,LSWS2
44,0.65,0.2,1,1,91,LSWS2
44,0.65,0.2,0,0,92,LSWS2
44,0.65,0.2,1,1,93,LSWS2
44,0.65,0.2,0,0,94,LSWS2
44,0.65,0.2,0,1,95,LSWS2
44,0.65,0.2,0,1,96,LSWS2
44,0.65,0.2,1,1,97,LSWS2
44,0.65,0.2,0,1,98,LSWS2
44,0.65,0.2,0,0,99,LSWS2
44,0.65,0.2,1,0,100,LSWS2
44,0.65,0.2,1,1,101,LSWS2
44,0.65,0.2,0,1,102,LSWS2
44,0.65,0.2,0,1,103,LSWS2
44,0.65,0.2,1,1,104,LSWS2
44,0.65,0.2,0,1,105,LSWS2
44,0.65,0.2,0,1,106,LSWS2
44,0.65,0.2,0,0,107,LSWS2
44,0.65,0.2,1,1,108,LSWS2
44,0.65,0.2,0,0,109,LSWS2
44,0.65,0.2,1,1,110,LSWS2
44,0.65,0.2,0,1,111,LSWS2
44,0.65,0.2,0,1,112,LSWS2
44,0.65,0.2,1,1,113,LSWS2
44,0.65,0.2,0,1,114,LSWS2
44,0.65,0.2,1,0,115,LSWS2
44,0.65,0.2,0,0,116,LSWS2
44,0.65,0.2,1,0,117,LSWS2
44,0.65,0.2,1,1,118,LSWS2
44,0.65,0.2,1,1,119,LSWS2
44,0.65,0.2,0,1,120,LSWS2
45,0.65,0.2,0,0,1,LSWS2
45,0.65,0.2,1,1,2,LSWS2
45,0.65,0.2,0,0,3,LSWS2
45,0.65,0.2,1,1,4,LSWS2
45,0.65,0.2,0,1,5,LSWS2
45,0.65,0.2,0,1,6,LSWS2
45,0.65,0.2,1,0,7,LSWS2
45,0.65,0.2,0,1,8,LSWS2
45,0.65,0.2,1,1,9,LSWS2
45,0.65,0.2,0,0,10,LSWS2
45,0.65,0.2,1,0,11,LSWS2
45,0.65,0.2,1,1,12,LSWS2
45,0.65,0.2,1,1,13,LSWS2
45,0.65,0.2,0,1,14,LSWS2
45,0.65,0.2,0,0,15,LSWS2
45,0.65,0.2,1,0,16,LSWS2
45,0.65,0.2,1,0,17,LSWS2
45,0.65,0.2,0,0,18,LSWS2
45,0.65,0.2,1,0,19,LSWS2
45,0.65,0.2,1,1,20,LSWS2
45,0.65,0.2,0,1,21,LSWS2
45,0.65,0.2,0,0,22,LSWS2
45,0.65,0.2,1,1,23,LSWS2
45,0.65,0.2,0,1,24,LSWS2
45,0.65,0.2,0,0,25,LSWS2
45,0.65,0.2,1,1,26,LSWS2
45,0.65,0.2,1,0,27,LSWS2
45,0.65,0.2,1,0,28,LSWS2
45,0.65,0.2,0,1,29,LSWS2
45,0.65,0.2,1,0,30,LSWS2
45,0.65,0.2,0,1,31,LSWS2
45,0.65,0.2,0,0,32,LSWS2
45,0.65,0.2,1,1,33,LSWS2
45,0.65,0.2,0,1,34,LSWS2
45,0.65,0.2,0,1,35,LSWS2
45,0.65,0.2,1,0,36,LSWS2
45,0.65,0.2,0,0,37,LSWS2
45,0.65,0.2,1,1,38,LSWS2
45,0.65,0.2,0,1,39,LSWS2
45,0.65,0.2,0,1,40,LSWS2
45,0.65,0.2,1,0,41,LSWS2
45,0.65,0.2,0,0,42,LSWS2
45,0.65,0.2,1,1,43,LSWS2
45,0.65,0.2,0,1,44,LSWS2
45,0.65,0.2,0,1,45,LSWS2
45,0.65,0.2,1,0,46,LSWS2
45,0.65,0.2,1,0,47,LSWS2
45,0.65,0.2,0,0,48,LSWS2
45,0.65,0.2,0,1,49,LSWS2
45,0.65,0.2,0,1,50,LSWS2
45,0.65,0.2,1,0,51,LSWS2
45,0.65,0.2,0,1,52,LSWS2
45,0.65,0.2,1,1,53,LSWS2
45,0.65,0.2,0,1,54,LSWS2
45,0.65,0.2,0,1,55,LSWS2
45,0.65,0.2,1,1,56,LSWS2
45,0.65,0.2,0,1,57,LSWS2
45,0.65,0.2,0,0,58,LSWS2
45,0.65,0.2,1,1,59,LSWS2
45,0.65,0.2,0,1,60,LSWS2
45,0.65,0.2,0,0,61,LSWS2
45,0.65,0.2,1,0,62,LSWS2
45,0.65,0.2,1,1,63,LSWS2
45,0.65,0.2,0,1,64,LSWS2
45,0.65,0.2,0,0,65,LSWS2
45,0.65,0.2,1,1,66,LSWS2
45,0.65,0.2,0,0,67,LSWS2
45,0.65,0.2,1,0,68,LSWS2
45,0.65,0.2,1,1,69,LSWS2
45,0.65,0.2,1,1,70,LSWS2
45,0.65,0.2,0,0,71,LSWS2
45,0.65,0.2,1,0,72,LSWS2
45,0.65,0.2,0,1,73,LSWS2
45,0.65,0.2,1,1,74,LSWS2
45,0.65,0.2,1,1,75,LSWS2
45,0.65,0.2,0,1,76,LSWS2
45,0.65,0.2,0,1,77,LSWS2
45,0.65,0.2,1,1,78,LSWS2
45,0.65,0.2,0,1,79,LSWS2
45,0.65,0.2,0,1,80,LSWS2
45,0.65,0.2,1,1,81,LSWS2
45,0.65,0.2,0,1,82,LSWS2
45,0.65,0.2,0,1,83,LSWS2
45,0.65,0.2,1,1,84,LSWS2
45,0.65,0.2,1,0,85,LSWS2
45,0.65,0.2,1,0,86,LSWS2
45,0.65,0.2,0,1,87,LSWS2
45,0.65,0.2,1,1,88,LSWS2
45,0.65,0.2,0,0,89,LSWS2
45,0.65,0.2,1,1,90,LSWS2
45,0.65,0.2,0,1,91,LSWS2
45,0.65,0.2,0,0,92,LSWS2
45,0.65,0.2,1,1,93,LSWS2
45,0.65,0.2,0,0,94,LSWS2
45,0.65,0.2,1,1,95,LSWS2
45,0.65,0.2,0,1,96,LSWS2
45,0.65,0.2,0,0,97,LSWS2
45,0.65,0.2,1,0,98,LSWS2
45,0.65,0.2,1,1,99,LSWS2
45,0.65,0.2,0,1,100,LSWS2
45,0.65,0.2,0,1,101,LSWS2
45,0.65,0.2,1,1,102,LSWS2
45,0.65,0.2,1,0,103,LSWS2
45,0.65,0.2,1,0,104,LSWS2
45,0.65,0.2,0,1,105,LSWS2
45,0.65,0.2,1,0,106,LSWS2
45,0.65,0.2,0,0,107,LSWS2
45,0.65,0.2,1,0,108,LSWS2
45,0.65,0.2,0,0,109,LSWS2
45,0.65,0.2,1,1,110,LSWS2
45,0.65,0.2,0,0,111,LSWS2
45,0.65,0.2,1,1,112,LSWS2
45,0.65,0.2,0,0,113,LSWS2
45,0.65,0.2,1,1,114,LSWS2
45,0.65,0.2,1,1,115,LSWS2
45,0.65,0.2,0,0,116,LSWS2
45,0.65,0.2,1,0,117,LSWS2
45,0.65,0.2,1,1,118,LSWS2
45,0.65,0.2,0,0,119,LSWS2
45,0.65,0.2,1,1,120,LSWS2
46,0.65,0.2,1,1,1,LSWS2
46,0.65,0.2,0,1,2,LSWS2
46,0.65,0.2,0,0,3,LSWS2
46,0.65,0.2,0,1,4,LSWS2
46,0.65,0.2,0,1,5,LSWS2
46,0.65,0.2,0,1,6,LSWS2
46,0.65,0.2,1,1,7,LSWS2
46,0.65,0.2,1,1,8,LSWS2
46,0.65,0.2,0,1,9,LSWS2
46,0.65,0.2,0,0,10,LSWS2
46,0.65,0.2,1,1,11,LSWS2
46,0.65,0.2,0,1,12,LSWS2
46,0.65,0.2,0,1,13,LSWS2
46,0.65,0.2,1,1,14,LSWS2
46,0.65,0.2,0,1,15,LSWS2
46,0.65,0.2,0,0,16,LSWS2
46,0.65,0.2,1,1,17,LSWS2
46,0.65,0.2,1,1,18,LSWS2
46,0.65,0.2,1,1,19,LSWS2
46,0.65,0.2,0,1,20,LSWS2
46,0.65,0.2,0,1,21,LSWS2
46,0.65,0.2,0,0,22,LSWS2
46,0.65,0.2,0,1,23,LSWS2
46,0.65,0.2,0,1,24,LSWS2
46,0.65,0.2,1,0,25,LSWS2
46,0.65,0.2,0,1,26,LSWS2
46,0.65,0.2,1,1,27,LSWS2
46,0.65,0.2,0,1,28,LSWS2
46,0.65,0.2,0,1,29,LSWS2
46,0.65,0.2,1,0,30,LSWS2
46,0.65,0.2,0,0,31,LSWS2
46,0.65,0.2,1,1,32,LSWS2
46,0.65,0.2,1,0,33,LSWS2
46,0.65,0.2,1,0,34,LSWS2
46,0.65,0.2,0,0,35,LSWS2
46,0.65,0.2,1,1,36,LSWS2
46,0.65,0.2,0,1,37,LSWS2
46,0.65,0.2,1,0,38,LSWS2
46,0.65,0.2,0,1,39,LSWS2
46,0.65,0.2,1,0,40,LSWS2
46,0.65,0.2,0,0,41,LSWS2
46,0.65,0.2,1,1,42,LSWS2
46,0.65,0.2,1,0,43,LSWS2
46,0.65,0.2,1,1,44,LSWS2
46,0.65,0.2,0,1,45,LSWS2
46,0.65,0.2,0,0,46,LSWS2
46,0.65,0.2,1,1,47,LSWS2
46,0.65,0.2,0,0,48,LSWS2
46,0.65,0.2,0,1,49,LSWS2
46,0.65,0.2,0,1,50,LSWS2
46,0.65,0.2,1,0,51,LSWS2
46,0.65,0.2,0,0,52,LSWS2
46,0.65,0.2,1,0,53,LSWS2
46,0.65,0.2,1,1,54,LSWS2
46,0.65,0.2,0,0,55,LSWS2
46,0.65,0.2,1,1,56,LSWS2
46,0.65,0.2,0,0,57,LSWS2
46,0.65,0.2,1,0,58,LSWS2
46,0.65,0.2,1,1,59,LSWS2
46,0.65,0.2,0,0,60,LSWS2
46,0.65,0.2,1,1,61,LSWS2
46,0.65,0.2,0,1,62,LSWS2
46,0.65,0.2,0,1,63,LSWS2
46,0.65,0.2,1,1,64,LSWS2
46,0.65,0.2,1,1,65,LSWS2
46,0.65,0.2,0,1,66,LSWS2
46,0.65,0.2,0,0,67,LSWS2
46,0.65,0.2,1,0,68,LSWS2
46,0.65,0.2,1,0,69,LSWS2
46,0.65,0.2,0,0,70,LSWS2
46,0.65,0.2,1,1,71,LSWS2
46,0.65,0.2,0,1,72,LSWS2
46,0.65,0.2,0,0,73,LSWS2
46,0.65,0.2,1,1,74,LSWS2
46,0.65,0.2,0,1,75,LSWS2
46,0.65,0.2,1,1,76,LSWS2
46,0.65,0.2,0,0,77,LSWS2
46,0.65,0.2,1,1,78,LSWS2
46,0.65,0.2,0,1,79,LSWS2
46,0.65,0.2,0,1,80,LSWS2
46,0.65,0.2,1,1,81,LSWS2
46,0.65,0.2,0,0,82,LSWS2
46,0.65,0.2,1,0,83,LSWS2
46,0.65,0.2,1,1,84,LSWS2
46,0.65,0.2,0,0,85,LSWS2
46,0.65,0.2,1,0,86,LSWS2
46,0.65,0.2,1,1,87,LSWS2
46,0.65,0.2,0,0,88,LSWS2
46,0.65,0.2,1,1,89,LSWS2
46,0.65,0.2,0,1,90,LSWS2
46,0.65,0.2,0,0,91,LSWS2
46,0.65,0.2,1,1,92,LSWS2
46,0.65,0.2,0,1,93,LSWS2
46,0.65,0.2,0,1,94,LSWS2
46,0.65,0.2,1,1,95,LSWS2
46,0.65,0.2,0,0,96,LSWS2
46,0.65,0.2,1,1,97,LSWS2
46,0.65,0.2,0,1,98,LSWS2
46,0.65,0.2,0,1,99,LSWS2
46,0.65,0.2,1,1,100,LSWS2
46,0.65,0.2,0,1,101,LSWS2
46,0.65,0.2,0,1,102,LSWS2
46,0.65,0.2,1,1,103,LSWS2
46,0.65,0.2,0,0,104,LSWS2
46,0.65,0.2,1,0,105,LSWS2
46,0.65,0.2,1,1,106,LSWS2
46,0.65,0.2,0,1,107,LSWS2
46,0.65,0.2,1,0,108,LSWS2
46,0.65,0.2,0,1,109,LSWS2
46,0.65,0.2,1,0,110,LSWS2
46,0.65,0.2,1,0,111,LSWS2
46,0.65,0.2,0,1,112,LSWS2
46,0.65,0.2,1,1,113,LSWS2
46,0.65,0.2,0,1,114,LSWS2
46,0.65,0.2,0,1,115,LSWS2
46,0.65,0.2,1,0,116,LSWS2
46,0.65,0.2,0,1,117,LSWS2
46,0.65,0.2,1,1,118,LSWS2
46,0.65,0.2,0,1,119,LSWS2
46,0.65,0.2,0,1,120,LSWS2
47,0.65,0.2,1,0,1,LSWS2
47,0.65,0.2,0,1,2,LSWS2
47,0.65,0.2,1,1,3,LSWS2
47,0.65,0.2,0,1,4,LSWS2
47,0.65,0.2,0,1,5,LSWS2
47,0.65,0.2,1,0,6,LSWS2
47,0.65,0.2,0,1,7,LSWS2
47,0.65,0.2,1,1,8,LSWS2
47,0.65,0.2,0,0,9,LSWS2
47,0.65,0.2,1,0,10,LSWS2
47,0.65,0.2,1,1,11,LSWS2
47,0.65,0.2,0,1,12,LSWS2
47,0.65,0.2,1,1,13,LSWS2
47,0.65,0.2,0,1,14,LSWS2
47,0.65,0.2,1,0,15,LSWS2
47,0.65,0.2,0,1,16,LSWS2
47,0.65,0.2,1,1,17,LSWS2
47,0.65,0.2,0,1,18,LSWS2
47,0.65,0.2,0,1,19,LSWS2
47,0.65,0.2,1,0,20,LSWS2
47,0.65,0.2,0,1,21,LSWS2
47,0.65,0.2,1,1,22,LSWS2
47,0.65,0.2,0,0,23,LSWS2
47,0.65,0.2,1,0,24,LSWS2
47,0.65,0.2,1,0,25,LSWS2
47,0.65,0.2,0,0,26,LSWS2
47,0.65,0.2,1,1,27,LSWS2
47,0.65,0.2,0,1,28,LSWS2
47,0.65,0.2,0,1,29,LSWS2
47,0.65,0.2,0,1,30,LSWS2
47,0.65,0.2,1,0,31,LSWS2
47,0.65,0.2,1,1,32,LSWS2
47,0.65,0.2,0,0,33,LSWS2
47,0.65,0.2,1,1,34,LSWS2
47,0.65,0.2,0,0,35,LSWS2
47,0.65,0.2,1,1,36,LSWS2
47,0.65,0.2,0,1,37,LSWS2
47,0.65,0.2,0,0,38,LSWS2
47,0.65,0.2,1,1,39,LSWS2
47,0.65,0.2,0,1,40,LSWS2
47,0.65,0.2,0,0,41,LSWS2
47,0.65,0.2,1,1,42,LSWS2
47,0.65,0.2,0,1,43,LSWS2
47,0.65,0.2,0,1,44,LSWS2
47,0.65,0.2,1,1,45,LSWS2
47,0.65,0.2,0,1,46,LSWS2
47,0.65,0.2,1,0,47,LSWS2
47,0.65,0.2,0,1,48,LSWS2
47,0.65,0.2,1,1,49,LSWS2
47,0.65,0.2,0,0,50,LSWS2
47,0.65,0.2,1,1,51,LSWS2
47,0.65,0.2,0,0,52,LSWS2
47,0.65,0.2,1,1,53,LSWS2
47,0.65,0.2,0,1,54,LSWS2
47,0.65,0.2,0,1,55,LSWS2
47,0.65,0.2,1,1,56,LSWS2
47,0.65,0.2,0,1,57,LSWS2
47,0.65,0.2,0,1,58,LSWS2
47,0.65,0.2,1,1,59,LSWS2
47,0.65,0.2,0,1,60,LSWS2
47,0.65,0.2,0,1,61,LSWS2
47,0.65,0.2,1,1,62,LSWS2
47,0.65,0.2,0,1,63,LSWS2
47,0.65,0.2,0,0,64,LSWS2
47,0.65,0.2,1,0,65,LSWS2
47,0.65,0.2,1,0,66,LSWS2
47,0.65,0.2,0,1,67,LSWS2
47,0.65,0.2,0,1,68,LSWS2
47,0.65,0.2,1,1,69,LSWS2
47,0.65,0.2,0,1,70,LSWS2
47,0.65,0.2,0,1,71,LSWS2
47,0.65,0.2,1,1,72,LSWS2
47,0.65,0.2,0,0,73,LSWS2
47,0.65,0.2,1,0,74,LSWS2
47,0.65,0.2,0,1,75,LSWS2
47,0.65,0.2,1,1,76,LSWS2
47,0.65,0.2,0,1,77,LSWS2
47,0.65,0.2,1,1,78,LSWS2
47,0.65,0.2,0,1,79,LSWS2
47,0.65,0.2,0,1,80,LSWS2
47,0.65,0.2,1,0,81,LSWS2
47,0.65,0.2,0,1,82,LSWS2
47,0.65,0.2,1,1,83,LSWS2
47,0.65,0.2,0,1,84,LSWS2
47,0.65,0.2,0,0,85,LSWS2
47,0.65,0.2,1,1,86,LSWS2
47,0.65,0.2,0,0,87,LSWS2
47,0.65,0.2,1,1,88,LSWS2
47,0.65,0.2,0,0,89,LSWS2
47,0.65,0.2,1,1,90,LSWS2
47,0.65,0.2,0,1,91,LSWS2
47,0.65,0.2,0,1,92,LSWS2
47,0.65,0.2,1,0,93,LSWS2
47,0.65,0.2,0,1,94,LSWS2
47,0.65,0.2,1,1,95,LSWS2
47,0.65,0.2,0,0,96,LSWS2
47,0.65,0.2,1,1,97,LSWS2
47,0.65,0.2,0,0,98,LSWS2
47,0.65,0.2,1,1,99,LSWS2
47,0.65,0.2,0,1,100,LSWS2
47,0.65,0.2,0,0,101,LSWS2
47,0.65,0.2,1,0,102,LSWS2
47,0.65,0.2,1,1,103,LSWS2
47,0.65,0.2,0,0,104,LSWS2
47,0.65,0.2,1,1,105,LSWS2
47,0.65,0.2,0,0,106,LSWS2
47,0.65,0.2,1,1,107,LSWS2
47,0.65,0.2,1,0,108,LSWS2
47,0.65,0.2,1,1,109,LSWS2
47,0.65,0.2,0,0,110,LSWS2
47,0.65,0.2,1,1,111,LSWS2
47,0.65,0.2,0,1,112,LSWS2
47,0.65,0.2,0,0,113,LSWS2
47,0.65,0.2,1,1,114,LSWS2
47,0.65,0.2,0,1,115,LSWS2
47,0.65,0.2,0,0,116,LSWS2
47,0.65,0.2,1,1,117,LSWS2
47,0.65,0.2,0,1,118,LSWS2
47,0.65,0.2,0,0,119,LSWS2
47,0.65,0.2,1,1,120,LSWS2
48,0.65,0.2,1,1,1,LSWS2
48,0.65,0.2,0,1,2,LSWS2
48,0.65,0.2,1,1,3,LSWS2
48,0.65,0.2,0,1,4,LSWS2
48,0.65,0.2,0,1,5,LSWS2
48,0.65,0.2,1,0,6,LSWS2
48,0.65,0.2,0,0,7,LSWS2
48,0.65,0.2,1,1,8,LSWS2
48,0.65,0.2,0,1,9,LSWS2
48,0.65,0.2,0,1,10,LSWS2
48,0.65,0.2,0,1,11,LSWS2
48,0.65,0.2,1,1,12,LSWS2
48,0.65,0.2,0,1,13,LSWS2
48,0.65,0.2,0,1,14,LSWS2
48,0.65,0.2,1,1,15,LSWS2
48,0.65,0.2,0,1,16,LSWS2
48,0.65,0.2,0,1,17,LSWS2
48,0.65,0.2,1,0,18,LSWS2
48,0.65,0.2,1,0,19,LSWS2
48,0.65,0.2,0,0,20,LSWS2
48,0.65,0.2,1,0,21,LSWS2
48,0.65,0.2,1,1,22,LSWS2
48,0.65,0.2,0,1,23,LSWS2
48,0.65,0.2,0,0,24,LSWS2
48,0.65,0.2,1,1,25,LSWS2
48,0.65,0.2,0,1,26,LSWS2
48,0.65,0.2,1,1,27,LSWS2
48,0.65,0.2,0,1,28,LSWS2
48,0.65,0.2,0,0,29,LSWS2
48,0.65,0.2,1,0,30,LSWS2
48,0.65,0.2,1,0,31,LSWS2
48,0.65,0.2,0,0,32,LSWS2
48,0.65,0.2,1,0,33,LSWS2
48,0.65,0.2,1,1,34,LSWS2
48,0.65,0.2,0,1,35,LSWS2
48,0.65,0.2,0,0,36,LSWS2
48,0.65,0.2,1,1,37,LSWS2
48,0.65,0.2,0,1,38,LSWS2
48,0.65,0.2,0,0,39,LSWS2
48,0.65,0.2,1,1,40,LSWS2
48,0.65,0.2,1,0,41,LSWS2
48,0.65,0.2,0,0,42,LSWS2
48,0.65,0.2,0,0,43,LSWS2
48,0.65,0.2,0,1,44,LSWS2
48,0.65,0.2,0,1,45,LSWS2
48,0.65,0.2,1,1,46,LSWS2
48,0.65,0.2,1,1,47,LSWS2
48,0.65,0.2,0,0,48,LSWS2
48,0.65,0.2,1,0,49,LSWS2
48,0.65,0.2,1,0,50,LSWS2
48,0.65,0.2,0,1,51,LSWS2
48,0.65,0.2,1,0,52,LSWS2
48,0.65,0.2,0,0,53,LSWS2
48,0.65,0.2,1,1,54,LSWS2
48,0.65,0.2,0,0,55,LSWS2
48,0.65,0.2,1,1,56,LSWS2
48,0.65,0.2,0,1,57,LSWS2
48,0.65,0.2,1,0,58,LSWS2
48,0.65,0.2,0,1,59,LSWS2
48,0.65,0.2,1,1,60,LSWS2
48,0.65,0.2,0,1,61,LSWS2
48,0.65,0.2,1,0,62,LSWS2
48,0.65,0.2,0,1,63,LSWS2
48,0.65,0.2,1,0,64,LSWS2
48,0.65,0.2,0,1,65,LSWS2
48,0.65,0.2,1,1,66,LSWS2
48,0.65,0.2,0,0,67,LSWS2
48,0.65,0.2,1,1,68,LSWS2
48,0.65,0.2,0,0,69,LSWS2
48,0.65,0.2,1,1,70,LSWS2
48,0.65,0.2,0,0,71,LSWS2
48,0.65,0.2,1,0,72,LSWS2
48,0.65,0.2,1,1,73,LSWS2
48,0.65,0.2,0,0,74,LSWS2
48,0.65,0.2,1,1,75,LSWS2
48,0.65,0.2,0,1,76,LSWS2
48,0.65,0.2,0,1,77,LSWS2
48,0.65,0.2,1,1,78,LSWS2
48,0.65,0.2,0,1,79,LSWS2
48,0.65,0.2,0,1,80,LSWS2
48,0.65,0.2,1,0,81,LSWS2
48,0.65,0.2,0,1,82,LSWS2
48,0.65,0.2,1,0,83,LSWS2
48,0.65,0.2,0,0,84,LSWS2
48,0.65,0.2,1,1,85,LSWS2
48,0.65,0.2,0,1,86,LSWS2
48,0.65,0.2,0,1,87,LSWS2
48,0.65,0.2,0,1,88,LSWS2
48,0.65,0.2,1,1,89,LSWS2
48,0.65,0.2,0,1,90,LSWS2
48,0.65,0.2,0,0,91,LSWS2
48,0.65,0.2,1,0,92,LSWS2
48,0.65,0.2,1,1,93,LSWS2
48,0.65,0.2,0,1,94,LSWS2
48,0.65,0.2,1,0,95,LSWS2
48,0.65,0.2,1,0,96,LSWS2
48,0.65,0.2,0,0,97,LSWS2
48,0.65,0.2,0,1,98,LSWS2
48,0.65,0.2,1,1,99,LSWS2
48,0.65,0.2,0,1,100,LSWS2
48,0.65,0.2,0,0,101,LSWS2
48,0.65,0.2,1,1,102,LSWS2
48,0.65,0.2,0,1,103,LSWS2
48,0.65,0.2,0,1,104,LSWS2
48,0.65,0.2,1,1,105,LSWS2
48,0.65,0.2,0,1,106,LSWS2
48,0.65,0.2,0,0,107,LSWS2
48,0.65,0.2,1,1,108,LSWS2
48,0.65,0.2,0,1,109,LSWS2
48,0.65,0.2,0,1,110,LSWS2
48,0.65,0.2,1,1,111,LSWS2
48,0.65,0.2,0,1,112,LSWS2
48,0.65,0.2,1,0,113,LSWS2
48,0.65,0.2,0,1,114,LSWS2
48,0.65,0.2,1,1,115,LSWS2
48,0.65,0.2,1,0,116,LSWS2
48,0.65,0.2,1,0,117,LSWS2
48,0.65,0.2,0,1,118,LSWS2
48,0.65,0.2,1,1,119,LSWS2
48,0.65,0.2,0,1,120,LSWS2
49,0.65,0.2,0,1,1,LSWS2
49,0.65,0.2,1,1,2,LSWS2
49,0.65,0.2,0,1,3,LSWS2
49,0.65,0.2,0,1,4,LSWS2
49,0.65,0.2,1,0,5,LSWS2
49,0.65,0.2,0,0,6,LSWS2
49,0.65,0.2,1,0,7,LSWS2
49,0.65,0.2,1,1,8,LSWS2
49,0.65,0.2,0,1,9,LSWS2
49,0.65,0.2,0,0,10,LSWS2
49,0.65,0.2,1,0,11,LSWS2
49,0.65,0.2,1,1,12,LSWS2
49,0.65,0.2,1,1,13,LSWS2
49,0.65,0.2,1,0,14,LSWS2
49,0.65,0.2,1,1,15,LSWS2
49,0.65,0.2,1,1,16,LSWS2
49,0.65,0.2,0,1,17,LSWS2
49,0.65,0.2,0,1,18,LSWS2
49,0.65,0.2,1,1,19,LSWS2
49,0.65,0.2,1,1,20,LSWS2
49,0.65,0.2,0,0,21,LSWS2
49,0.65,0.2,1,1,22,LSWS2
49,0.65,0.2,1,1,23,LSWS2
49,0.65,0.2,0,1,24,LSWS2
49,0.65,0.2,0,0,25,LSWS2
49,0.65,0.2,1,1,26,LSWS2
49,0.65,0.2,0,1,27,LSWS2
49,0.65,0.2,0,1,28,LSWS2
49,0.65,0.2,1,1,29,LSWS2
49,0.65,0.2,0,1,30,LSWS2
49,0.65,0.2,0,0,31,LSWS2
49,0.65,0.2,1,0,32,LSWS2
49,0.65,0.2,1,1,33,LSWS2
49,0.65,0.2,0,1,34,LSWS2
49,0.65,0.2,0,0,35,LSWS2
49,0.65,0.2,1,1,36,LSWS2
49,0.65,0.2,0,1,37,LSWS2
49,0.65,0.2,0,0,38,LSWS2
49,0.65,0.2,1,1,39,LSWS2
49,0.65,0.2,0,1,40,LSWS2
49,0.65,0.2,1,0,41,LSWS2
49,0.65,0.2,1,0,42,LSWS2
49,0.65,0.2,0,1,43,LSWS2
49,0.65,0.2,1,0,44,LSWS2
49,0.65,0.2,0,1,45,LSWS2
49,0.65,0.2,1,0,46,LSWS2
49,0.65,0.2,0,1,47,LSWS2
49,0.65,0.2,1,0,48,LSWS2
49,0.65,0.2,0,0,49,LSWS2
49,0.65,0.2,1,1,50,LSWS2
49,0.65,0.2,1,1,51,LSWS2
49,0.65,0.2,0,1,52,LSWS2
49,0.65,0.2,0,1,53,LSWS2
49,0.65,0.2,1,1,54,LSWS2
49,0.65,0.2,0,1,55,LSWS2
49,0.65,0.2,0,1,56,LSWS2
49,0.65,0.2,1,0,57,LSWS2
49,0.65,0.2,0,1,58,LSWS2
49,0.65,0.2,1,1,59,LSWS2
49,0.65,0.2,1,1,60,LSWS2
49,0.65,0.2,0,0,61,LSWS2
49,0.65,0.2,1,0,62,LSWS2
49,0.65,0.2,1,1,63,LSWS2
49,0.65,0.2,1,0,64,LSWS2
49,0.65,0.2,1,1,65,LSWS2
49,0.65,0.2,0,0,66,LSWS2
49,0.65,0.2,1,0,67,LSWS2
49,0.65,0.2,1,0,68,LSWS2
49,0.65,0.2,0,1,69,LSWS2
49,0.65,0.2,1,0,70,LSWS2
49,0.65,0.2,0,1,71,LSWS2
49,0.65,0.2,1,0,72,LSWS2
49,0.65,0.2,0,0,73,LSWS2
49,0.65,0.2,1,1,74,LSWS2
49,0.65,0.2,0,0,75,LSWS2
49,0.65,0.2,1,1,76,LSWS2
49,0.65,0.2,0,0,77,LSWS2
49,0.65,0.2,1,1,78,LSWS2
49,0.65,0.2,0,0,79,LSWS2
49,0.65,0.2,1,0,80,LSWS2
49,0.65,0.2,0,1,81,LSWS2
49,0.65,0.2,1,1,82,LSWS2
49,0.65,0.2,0,1,83,LSWS2
49,0.65,0.2,0,0,84,LSWS2
49,0.65,0.2,1,1,85,LSWS2
49,0.65,0.2,1,1,86,LSWS2
49,0.65,0.2,0,0,87,LSWS2
49,0.65,0.2,1,1,88,LSWS2
49,0.65,0.2,0,0,89,LSWS2
49,0.65,0.2,1,1,90,LSWS2
49,0.65,0.2,0,0,91,LSWS2
49,0.65,0.2,1,1,92,LSWS2
49,0.65,0.2,0,1,93,LSWS2
49,0.65,0.2,0,0,94,LSWS2
49,0.65,0.2,1,0,95,LSWS2
49,0.65,0.2,1,1,96,LSWS2
49,0.65,0.2,0,0,97,LSWS2
49,0.65,0.2,1,1,98,LSWS2
49,0.65,0.2,0,1,99,LSWS2
49,0.65,0.2,0,0,100,LSWS2
49,0.65,0.2,1,0,101,LSWS2
49,0.65,0.2,1,0,102,LSWS2
49,0.65,0.2,0,1,103,LSWS2
49,0.65,0.2,1,1,104,LSWS2
49,0.65,0.2,0,1,105,LSWS2
49,0.65,0.2,1,1,106,LSWS2
49,0.65,0.2,1,1,107,LSWS2
49,0.65,0.2,1,0,108,LSWS2
49,0.65,0.2,1,1,109,LSWS2
49,0.65,0.2,0,1,110,LSWS2
49,0.65,0.2,0,1,111,LSWS2
49,0.65,0.2,1,1,112,LSWS2
49,0.65,0.2,0,1,113,LSWS2
49,0.65,0.2,0,1,114,LSWS2
49,0.65,0.2,1,1,115,LSWS2
49,0.65,0.2,0,1,116,LSWS2
